,diferencia_cambio_activos_pasivos,inversiones_asociadas_negocios,prueba_acida,margen_utilidad_neta,activos_por_derechos,rotacion_ctas_x_cobrar,rotacion_proveedores,patrimonio_atributable_controladoras,gastos_produccion,ingresos_financieros,razon_corriente,margen_utilidad_operacional,tasa_desempleo,costo_deuda_financiera,dividendos,gastos_venta,pasivo_por_impuesto_diferido,provisiones_no_corriente,propiedades_inversion,utilidad_periodo,impuestos_por_pagar_corriente,tasa_interes,pasivo_beneficios_empleados_corriente,roi,cobertura_deuda,pasivos_por_derecho_corriente,ciclo_caja,pasivo_beneficios_empleados_no_corriente,kwn,nivel_endeudamiento_corto_plazo,proveedores_cuentas_pagar_corriente,margen_utilidad_antes_impuestos,inflacion,participaciones_no_controladoras,ciclo_operacion,cobertura_intereses,participacion_asociadas_negocios,gastos_financieros,activo_por_impuesto_diferido,otros_activos_intangibles,otros_activos_corrientes,utilidad_antes_impuestos,proveedores_cuentas_pagar_no_corriente,utilidad_periodo_operaciones_continuadas,gastos_administracion,plusvalia,rentabilidad_operativa,utilidad_operativa,provisiones_corriente,costo_pasivo_total,impuesto_renta_diferido,rotacion_activos,deudores_comerciales,nivel_apalancamiento,operaciones_discontinuadas,propiedades_planta_equipo,nivel_endeudamiento_largo_plazo,pib,obligaciones_financieras_no_corriente,pasivos_por_derecho_no_corriente,rentabilidad_patrimonio,reservas_utilidades_acumuladas,margen_utilidad_bruta,otros_ingresos_netos,rotacion_inventarios,otro_resultado_integral,costos_venta,nivel_endeudamiento,impuesto_renta_corriente,deudores_comerciales_no_corriente,inventarios,obligaciones_financieras_corrientes,efectivo_equivalentes,costo_patrimonio,diferencia_cambio_activos_pasivos_no_operativos,utilidad_bruta,utilidad_neta_periodo,otros_activos_no_corrientes,activos_no_corrientes_venta
19,-27043.57198702647,191676.25649184245,0.0,-0.12339152848778788,18707.941379000433,0.0,237.26521503441225,0.0,1.8484439944737033e-25,3092.5762684085644,0.0,0.0,-1.0999999999999979,-0.45117990062395696,-4707.070386696391,-8.20118418239999e-25,0.0,100.72007570951689,189.37288135593218,-56933.84062271833,8.246829285995081e-14,0.11072971543454374,0.0,0.0,1.9098250340345087e-14,0.0,0.0,0.0,-2.9474162284448487e-25,4.809577838646623e-43,0.0,0.0,0.259849244445467,0.0,0.0,2.1476116446777493e-24,1.093779351179828e-28,0.0,0.0,0.0,1.8925840352819885e-14,0.0,0.0,-3.714706224928253e-28,-8.20118418239999e-25,0.0,0.0,-2.614119895174136e-26,0.0,-0.45117990062395696,0.0,-1.6615048721745692e-13,1.4616966252293496e-11,-0.0008954708042411941,0.0,419.31336145009755,-22631.48677509479,0.0,-22631.493863268217,1.0552335493076566e-13,-2.3671804133897697e-08,1.486925035888259e-28,0.0,0.0,0.4138297870483836,-33625.38214649807,0.0,0.0,0.0,0.0,-7.60464215868678e-08,8.097092320349067e-42,2.582940745262543e-26,-4707.894715656928,-27043.57198702647,2.880347444671054e-07,-65959.99008546871,6.948483198162222,3304.5736396084335
20,-309276.4330034035,363826.8468705113,57934.34999999998,-0.124292725362203,18707.941379000433,0.0,186.2545818217546,-120502.0,-105702.2671924674,-114266.9594562838,97.0,0.010000000000000002,-1.0,-0.4710482785969101,11401.936591885544,-6723.429927208854,-0.33000000000174623,100.12882900055811,-47.62711864406782,-49932.9433440179,4433.561680147295,0.10158594998214465,-552.67,-0.62,-2.9376272684356644,9113.660000000003,0.0,-177.32999999999993,24188.56214723742,97153.36905112423,457564.9999999999,0.01,-0.3549246222227335,-98960.0,0.0,21863.918998795445,8161.867581975857,0.0,-570.0,-4173.669999999998,16423.314617610024,224826.0,-4206.330000000002,101945.91806395803,-6723.429927208854,0.0,0.0,39784.190610141755,3304.66,-0.4710482785969101,-3755.0,-0.23796298885349398,11322.596104634775,63.53452179121555,0.0,-16326.818497410864,-22631.48677509479,-0.8262234565008493,-22631.493863268217,-107447.73094512531,27171.421310966514,92020.66411413459,0.0,13514.0,0.4138297872413599,-330579.711264469,-812848.7156013674,0.030000000000000027,35369.270000000004,1499.329999999998,-17369.580783639765,97153.36664993374,-14355.269290272845,11449.890485678647,-309276.4330034035,396835.22854311985,-65606.37796924356,6.948483198162222,402.4586171970245
21,1109.2832991681644,229649.08327051683,0.0,-0.11791338996547653,-70686.38862099953,-9.53384106387341,167.0429878583212,0.0,-3.9576630516793563e-25,3092.5762684085644,0.0,0.0,-1.4000000000000004,1.0529552221177063,-4707.070386696391,-7.804221979790142e-85,0.0,100.72007570951689,189.37288135593218,99957.42657710786,1.8705238295001535e-13,0.2727654795744695,0.0,0.0,2.985144582996356e-14,0.0,0.0,0.0,-5.905176255186416e-25,-3.1752448257052946e-26,0.0,0.0,-0.06850681904805728,0.0,0.0,7.306260268235583e-25,1.6426156961223627e-61,-80720.0,0.0,0.0,1.88840177104182e-14,0.0,0.0,2.625108804469251e-41,-7.804221979790142e-85,0.0,0.0,-1.21302696250564e-41,0.0,1.0529552221177063,0.0,-1.641144250792534e-13,5.3893586202259885e-12,-9.377341131755544e-05,-180.0,419.31336145009755,-26837.84677509479,0.0,-26837.82386326822,0.0,0.13578731114363862,4.759448631554931e-28,0.0,0.0,0.24382978724054638,-5426.62140219094,-1.4468181868579394e-24,0.0,0.0,0.0,-9.527266948031858e-08,-1.268710014987425e-25,-8.844011372540418e-26,-4707.894715656928,1109.2832991681644,1.3395149074250157e-07,62323.634568438865,6.948483198162222,1747.0798822523725
22,1016.7707141913062,287210.512774396,0.0,-0.1251562044012484,-1162.3536958699115,0.0,185.91364976420144,0.0,5.134929700310721e-25,3092.576268408564,0.0,0.0,0.0,-0.38094747096033177,-4707.070386696391,1.5751148407712552e-41,0.0,100.72007570951689,189.37288135593218,-17976.201005893527,-1.4418743219709751e-13,0.2275279965097811,0.0,0.0,-2.2466285656102245e-14,0.0,0.0,0.0,-1.1550637198819639e-25,-4.400016470148623e-43,0.0,0.0,0.4726848507948195,0.0,0.0,-3.0233609859216973e-41,-8.733462744723117e-30,0.0,0.0,0.0,-1.0358043723480763e-14,0.0,0.0,-1.9499797633516417e-28,1.5751148407712552e-41,0.0,0.0,5.217974357799564e-26,0.0,-0.38094747096033177,0.0,2.2555134646394415e-13,9.25775492993064e-12,1.722380509324139e-05,0.0,419.31336145009755,-23777.271860265624,0.0,-23777.270654830965,0.0,6.785113419390199e-07,-4.858717237904928e-45,0.0,0.0,0.41382978723834896,-5011.535137735322,-1.5161418386558014e-40,0.0,0.0,0.0,-1.2866592946830918e-08,-2.4459560647644376e-26,2.211002628249734e-26,-4707.894715656928,1016.7707141913062,-5.519306867199431e-07,-47245.72065016604,6.948483198162222,1080.7188045722805
23,192414.9154043272,262514.50243409444,107952.33000000002,-0.1278463391958366,-1162.3536958699115,0.0,188.66608801551726,42597.0,308496.2008084459,176370.96721930063,-7.0,0.0,3.700000000000001,-0.39870410482585106,-49450.65599543525,8353.988186455768,-307.34000000000015,-6362.938203698933,181.71288135593232,5797.66300835117,1437.1973659680398,0.07833354748665118,5949.67,0.48,4.924553428567664,397.66999999999825,0.0,0.0,-373079.29375928873,-287529.3472195951,-452580.9999999999,0.009999999999999998,-0.02731514920518059,9824.0,0.0,56732.896613902645,-2157.2734349901857,0.0,-8479.330000000002,188.66999999999848,-6743.034715692127,-253566.0,164607.65999999997,-172651.85894713894,8353.988186455768,0.0,0.020000000000000018,20962.724815189606,-453.65999999999985,-0.39870410482585106,81666.0,2.201214860381499,-15823.198188684335,-55.72206817370138,0.0,-271006.86636773095,-23777.271860265624,-1.2344782740926952,-23777.270654830965,-428.02085641229496,13402.116238943505,-121599.82526367521,0.020000000000000018,-43675.0,0.41382978724054453,331952.19329904224,2668306.860460774,-0.07000000000000006,-28310.229999999996,45246.34,-4022.2500752367014,-287529.34580281156,-348464.9654809354,-49613.33378623104,192414.9154043272,-1082233.618562464,-39913.61917622562,6.948483198162222,1437.2352779243226
24,-28797.923702932312,-515327.0755836761,0.0,2.4666051598021665,793.9763041300466,-71.99371325319026,272.6545946272407,0.0,-1.8942927613817007e-41,3092.5762684085644,0.0,0.0,-2.3000000000000007,1.4159702642513938,-5977.447129844972,3.5741545747737276e-25,0.0,119.432819439378,189.37288135593218,-32484.850426648743,2.3009681259927597e-14,-1.3586418222678457e-17,0.0,0.0,-7.903219310331013e-15,0.0,0.0,0.0,-2.6797597684293154e-26,-2.6219539692376094e-42,0.0,0.0,0.14044507936690537,0.0,0.0,-3.4742796543862584e-43,-4.3416181033959445e-62,337547.0,0.0,0.0,4.372175842058246e-13,0.0,0.0,-1.7823165693456274e-27,3.5741545747737276e-25,0.0,0.0,6.5257960177656186e-43,0.0,1.4159702642513938,0.0,-7.661784579098742e-14,-8.672378410745747e-14,-0.00095687924136198,1196.0,523.428191322802,-71045.92186026563,0.0,-71045.94065483096,2.3193700525824314e-14,0.052340640396961444,-4.641227626908259e-46,0.0,0.0,1.2138297872422088,-29579.864173738344,4.5268821506763564e-72,0.0,0.0,0.0,-0.021662471881856854,1.1687786616992042e-27,1.7946358974813487e-56,-5978.490112024983,-28797.923702932312,-2.786061314523613e-07,-23117.81984655393,6.948483198162222,1199.5888468248636
25,-25798.575686107164,-181645.81638447265,0.0,0.6492613986165152,-727.5067166060908,-7.105427357601002e-15,203.57408385669265,0.0,7.24434723524089e-41,3092.5762684085644,0.0,0.0,-0.6000000000000014,-0.30555903358588254,-5977.447129844972,-3.4974575253070075e-57,0.0,119.432819439378,189.37288135593218,-11546.404793938069,-5.462290098812611e-29,3.961105263179352e-21,0.0,0.0,1.3933246442703317e-30,0.0,0.0,0.0,-1.0695311564420419e-26,1.3813083589226534e-42,0.0,0.0,-0.09417803174676212,0.0,0.0,2.4686241704232674e-57,-1.0122010973477333e-46,0.0,0.0,0.0,-1.2539765062469343e-28,0.0,0.0,3.3024140391844713e-28,-3.4974575253070075e-57,0.0,0.0,-4.576653472098809e-58,0.0,-0.30555903358588254,0.0,1.2800666735586725e-13,-1.0631180904989413e-28,-0.0007113050664284799,0.0,523.428191322802,-36652.94445275912,0.0,-36652.94732642782,2.9914604635602407e-13,2.616806186052747e-07,-9.363244447500802e-45,0.0,0.0,0.41382978723073105,-27372.34914789381,-5.5918765102307974e-40,0.0,0.0,0.0,3.831604685746422e-08,2.3791242347235823e-41,5.790204577751981e-88,-5978.490112024983,-25798.575686107164,1.8366853302027916e-07,-36189.975763366,6.948483198162222,1330.9428924404363
26,172620.3773793297,-324789.6248072374,-42666.34,0.6492431867179058,-727.5067166060908,0.0,200.76630449230055,125480.0,-116427.64147334162,2904.2410636727764,-5.0,0.0,0.8000000000000007,-0.32236886966113854,-416735.810162844,-20562.064281954823,-834.6599999999999,288.6011986958408,29.032881355932034,-14023.302285868413,-1965.0717926547968,2.2258342449950536e-21,-5724.67,0.09,-0.8865467083348246,-622.0,0.0,0.0,265598.12907775457,-1694.6514343816962,125615.0,0.0,0.22687006983827515,8.0,0.0,39138.658426428156,-6682.38455610779,0.0,-2472.6699999999983,1149.6699999999983,3621.931395561216,102250.0,-6748.329999999958,52913.96474181123,-20562.064281954823,0.0,-0.010000000000000009,47536.671067248244,812.0,-0.32236886966113854,8893.0,2.59878643883937,9817.559963931157,-91.36709652961102,0.0,344813.977157221,-36652.94445275912,-0.38016345734679846,-36652.947326427835,-528909.0571027314,-12523.020370583348,56850.295725139986,-0.010000000000000009,13977.0,0.41382978723404307,167632.0722564916,-623723.816927034,-0.06,-20086.769999999997,-47890.0,10688.451999283565,-1694.6506976629025,279316.37906234286,-416666.5539091119,172620.3773793297,-535102.319870106,-35199.388839791754,6.948483198162222,1280.0421455398427
27,-39978.95186442585,-224658.01628398942,0.0,-1.9602101553143587,-10767.836716606049,37.70097869221601,230.7592681525526,0.0,7.149133048955748e-42,3092.5762684085644,0.0,0.0,-0.3000000000000007,1.4773451893158591,-5977.447129844972,1.7369758293205347e-71,0.0,119.432819439378,189.37288135593218,-188676.88630397385,-1.9821237433866632e-29,8.103124284371282e-36,0.0,0.0,2.539311530297024e-30,0.0,0.0,0.0,1.9077423828615796e-26,1.4985188110129723e-42,0.0,0.0,0.5819454476155417,0.0,0.0,-1.25897914980987e-99,-4.270638245464503e-62,-67962.0,0.0,0.0,-1.0352345760378272e-27,0.0,0.0,-1.3840459826951169e-42,1.7369758293205347e-71,0.0,0.0,5.699905571068077e-71,0.0,1.4773451893158591,0.0,5.830450477329574e-14,-1.1848905106502224e-28,-0.0023331241369994767,-247.0,523.428191322802,30745.26554724088,0.0,30745.382673572167,0.0,-0.06258293374192564,-7.64013847602272e-46,0.0,0.0,0.5038297872340411,-37711.66006981078,0.0,0.0,0.0,0.0,4.4584917526262856e-08,-7.025218406016814e-28,-1.8508751959596364e-57,-5978.490112024983,-39978.95186442585,3.3297260756546567e-07,-8446.153090880398,6.948483198162222,1291.798471408748
28,-36198.38937472926,-267612.85177598824,0.0,-0.12961319330634352,-2959.2402029365185,-1.4210854715202004e-14,220.12775186581942,0.0,-5.614492784262991e-57,3092.5762684085644,0.0,0.0,-0.5999999999999996,-0.23709458603961264,-5977.447129844972,-7.639300486047718e-59,0.0,119.432819439378,189.37288135593218,-39714.349776670104,-1.9113124289764864e-29,8.012487718728235e-41,0.0,0.0,-1.2320026697401335e-30,0.0,0.0,0.0,3.474839626995607e-27,3.99632542575862e-44,0.0,0.0,-1.0285068190480573,0.0,0.0,-1.5264072218650117e-69,-3.1354008587338027e-46,0.0,0.0,0.0,-9.318862047334253e-28,0.0,0.0,-1.0121166438513118e-28,-7.639300486047718e-59,0.0,0.0,-2.8961859892546565e-163,0.0,-0.23709458603961264,0.0,7.179584805602971e-15,-4.064743791864193e-28,-0.0018736137429934587,0.0,523.428191322802,-18294.110737810188,0.0,-18294.082875924185,0.0,-3.127158638498082e-07,8.812744512969965e-45,0.0,0.0,0.4138297872340413,-34941.40036247275,0.0,0.0,0.0,0.0,1.4895807739165008e-08,1.4022167138953617e-43,1.5141594646862944e-103,-5978.490112024983,-36198.38937472926,-6.393227907569677e-08,-31500.635991540563,6.948483198162222,1285.6626027536222
29,-36500.6027581979,-249185.92382122343,882686.99,-0.1296662406699318,-2959.2402029365185,0.0,228.77668791811283,223988.0,-117702.64248972846,10129.91534734751,2455.0,0.0,-1.5,-0.2536546934416112,109736.41775894976,-20408.85389793045,-12373.34,-3821.154318509076,-2916.6271186440677,-59189.406897276815,-3521.892671789558,4.5023972772601614e-41,112.33999999999992,0.07,2.251132584698632,298.66999999999825,0.0,-5612.33,28337.66003683889,33680.11491351254,-932088.0,0.0,0.23387652063769612,-9534.0,0.0,111555.43419616656,-3221.2196721529435,0.0,1097.3300000000017,1885.3399999999965,1842.6430438200987,167993.0,-5216.670000000013,119954.43339952349,-20408.85389793045,0.0,0.0,117770.61322941267,-1796.0,-0.2536546934416112,-11749.0,-2.6639191271608835,10049.0028900073,-197.3729678064996,0.0,-1502.5197965764646,-18294.110737810188,-0.08714812869763566,-18294.082875924185,464786.41870126687,13311.710846139264,117028.10898934896,0.0,11055.0,0.41382978723404307,-161965.6027998325,-1010550.8250838139,-0.13,48857.0,-1331.3400000000001,5843.502862956126,33680.11456608103,7886.379273748447,109792.18324215148,-36500.6027581979,2002870.0502821286,-29907.606975729635,6.948483198162222,1288.5035691622784
30,-29540.921662280576,161613.40319243935,0.0,-0.11687903479758263,-10374.240202936518,32.00942433913147,208.27537296867808,0.0,7.227423322539882e-42,3092.5762684085644,0.0,0.0,-0.1999999999999993,1.1002774329051719,-5977.447129844972,0.0,0.0,119.432819439378,189.37288135593218,24852.925843781035,-8.392752332602813e-29,-2.717083028271299e-52,0.0,0.0,7.992083851335593e-31,0.0,0.0,0.0,2.0354418636584578e-27,2.5622855624024355e-43,0.0,0.0,0.1264178031746762,0.0,0.0,-2.6945793920526286e-73,-6.482861846253618e-62,-64566.0,0.0,0.0,-8.574774696786336e-28,0.0,0.0,-9.046178015489846e-44,0.0,0.0,0.0,-1.6809085061192244e-149,0.0,1.1002774329051719,0.0,1.79327581813228e-13,8.85764884442136e-28,-0.005435456290487989,-28.0,523.428191322802,-17197.66073781019,0.0,-17197.74287592419,-6.665785838770101e-13,0.06652435999306396,1.4955731940259416e-45,0.0,0.0,0.4938297872340396,-20572.628510438764,0.0,0.0,0.0,0.0,6.706717459531692e-09,1.1047355151804176e-27,-5.225867467103753e-59,-5978.490112024983,-29540.921662280576,-1.1338653258939012e-07,62066.628125393065,-92.38151680183778,1286.6543182646042
31,-26903.983741474352,-14612.846492098644,0.0,-0.12601093642160233,-4607.423459974874,-2.842170943040401e-14,221.5416796277745,0.0,-1.8110868088102224e-41,3092.5762684085644,0.0,0.0,-0.9000000000000004,-0.18947512168769942,-5977.447129844972,3.0557201944104054e-58,0.0,119.432819439378,189.37288135593218,-46582.81418662256,2.7368194907790618e-30,1.6207587322094525e-60,0.0,0.0,1.0135967586407182e-30,0.0,0.0,0.0,-5.359519536858674e-26,-2.5915652486510395e-43,0.0,0.0,-0.18104810158503737,0.0,0.0,3.24463134947962e-40,-1.5114088154365778e-46,0.0,0.0,0.0,6.084700817501906e-28,0.0,0.0,-2.2944392683445787e-28,3.0557201944104054e-58,0.0,0.0,-1.8618156068670167e-119,0.0,-0.18947512168769942,0.0,-1.2437297033180029e-13,1.1428989794553117e-27,-0.004496309655646664,0.0,523.428191322802,-17995.444894507295,0.0,-17995.447027652204,-2.3252224391118615e-13,3.32650896926501e-07,-3.915052788989425e-45,0.0,0.0,0.41382978723404307,-19076.621524075315,0.0,0.0,0.0,0.0,-6.248498407862049e-08,-2.786817344459267e-42,-7.965396962586143e-72,-5978.490112024983,-26903.983741474352,2.413380755305233e-07,-17008.139803319587,1.7457631915780567,1287.7781832447317
32,-1410.0125858952888,60985.35690393485,578071.0099999999,-0.12616515390079033,-4607.423459974874,0.0,219.75460652340678,285477.0,-173606.79552265984,56050.21467606803,3307.0,0.010000000000000002,0.0,-0.20579549601281943,3468.215659220835,-27801.642265504044,-103.0,16.15530647907798,-89.95711864406593,-38784.378118381195,1063.385857014725,0.25,-348.66999999999996,0.02999999999999997,11.531508112579369,3122.3300000000017,-0.01,4785.33,201232.20283057238,-5780.49910603567,9790.669999999998,0.010000000000000002,-0.23387652063769615,-53636.0,0.0,156330.95905223576,-10679.858088026474,0.0,-1633.3300000000017,2697.0000000000005,24872.721219860334,328928.0,-215838.0,160808.43897937945,-27801.642265504044,0.0,0.0,173533.1908124737,-774.0,-0.20579549601281943,-22.0,-0.06406105513272453,33723.03804167785,-195.70036616516757,0.0,2917.3214449524676,-17995.444894507295,0.33266394238308367,-17995.447027652204,63176.73819321506,36642.78917054067,185607.28343387245,0.0,11855.0,0.4138297872340413,-22878.856586108643,-1409133.4264449975,-0.05999999999999997,-36893.0,-94.65999999999985,-3605.9266048910395,-5780.4999445605645,154322.4494655574,3552.441559400969,-1410.0125858952888,514005.6220584804,-11511.534051887807,1.745763191578071,1287.4727968040418
33,-24411.92532561714,129911.09783599759,0.0,-0.11449769395723852,24037.576540025126,-5.297845650517559,-26.357920887676897,0.0,4.688190298614995e-41,3092.5762684085644,0.0,0.0,-0.5,0.6813145648006884,-5977.447129844972,-7.606317381873904e-118,0.0,119.432819439378,189.37288135593218,149275.73312408838,1.5620042938297169e-28,0.4678168056051539,0.0,0.0,-1.3366966759843409e-31,0.0,0.0,0.0,1.4454138041917412e-26,3.305793390775122e-42,0.0,0.0,0.5222397714279141,0.0,0.0,-8.11157837369905e-41,-2.149373577989953e-61,-128767.0,0.0,0.0,3.2593804654828076e-28,0.0,0.0,2.149067758256535e-43,-7.606317381873904e-118,0.0,0.0,4.649861884109455e-150,0.0,0.6813145648006884,0.0,-5.620744526553581e-14,6.240332759422548e-28,-0.00816722675645564,0.0,523.428191322802,99549.87510549271,0.0,99549.88297234778,0.0,0.18311982054222908,-4.150271031037806e-46,0.0,0.0,-0.11617021276595452,-16036.85294487713,-1.3979691275576994e-40,0.0,0.0,0.0,-6.623267197012337e-08,-3.310164606732303e-27,8.978697263689292e-42,-5978.490112024983,-24411.92532561714,3.053731112174069e-08,166045.856690626,101.07576319157806,1238.0392940983972
34,-22306.795059448392,100343.07268895,0.0,-0.12315259547657101,1759.6985087189823,0.0,161.97949732129536,0.0,-7.24434723524089e-41,3092.5762684085644,0.0,0.0,-0.40000000000000036,-0.16047402350984563,-5977.447129844972,-4.1750980028737196e-74,0.0,119.432819439378,189.37288135593218,-15478.28050961427,-3.187556387006749e-28,0.3402129735530464,0.0,0.0,-3.904729618694593e-31,0.0,0.0,0.0,3.8154847657232166e-26,2.7858654407944574e-44,0.0,0.0,0.040143568257839324,0.0,0.0,-1.6841121200323425e-74,-5.011031008346719e-46,0.0,0.0,0.0,-3.45630804876134e-28,0.0,0.0,-3.0758779531440373e-28,-4.1750980028737196e-74,0.0,0.0,3.6341321989848525e-119,0.0,-0.16047402350984563,0.0,7.335908872015998e-14,1.2454319568898735e-28,-0.006823192151587057,0.0,523.428191322802,14023.135181290883,0.0,14023.132368301944,0.0,9.151630960041064e-07,-1.7593631049496393e-44,0.0,0.0,0.41382978723404307,-14878.233525738644,-1.5520575131297003e-56,0.0,0.0,0.0,-1.4329488838564445e-08,4.7829996164474585e-43,-2.2489959852621936e-73,-5978.490112024983,-22306.795059448392,-3.5403701459727325e-07,14511.658560302807,6.948483198162251,1277.126589427825
35,-30276.851706234418,113027.27599636,-1455465.0,-0.12360400965534465,1759.6985087189823,0.0,160.51955935093582,-128819.0,325444.1619400858,-82932.33914903959,-5753.0,0.0,3.5,-0.17630788692573796,-205108.05233139225,58816.18268730794,255.34000000000015,-2659.068919223769,129.04288135593043,2307.748648613575,-9849.797210112114,0.6223961679478925,141.0,-0.12000000000000005,-14.1685113183398,6337.669999999998,-0.01,0.0,-90229.56842689432,177286.30225050932,950415.0,-0.010000000000000002,0.9292534095240286,14721.0,-0.02,-317282.9303044645,-22717.715305927213,0.0,-10343.669999999998,-2701.6699999999983,-19094.50531026852,-590422.0,-28029.000000000004,-380349.9550002673,58816.18268730794,0.0,0.0,-345313.1251081971,-939.6700000000001,-0.17630788692573796,18669.0,1.2774663333182996,2720.338958877055,60.094801379930516,0.0,-160881.1997775959,14023.135181290883,-1.3523717890398865,14023.132368301944,23495.888689375457,-4022.173797629788,-372288.48383984424,0.0,-35863.0,0.41382978723404307,-198901.03865482073,2229305.1473895703,0.24999999999999997,3055.0,-690.0,30195.92598581191,177286.29123768685,-80707.10590810335,-205316.99090559658,-30276.851706234418,-1022707.4583454779,25796.371226179763,6.948483198162222,1277.0268557478967
36,-17826.535995263665,87600.33549807128,0.0,0.49505232515142805,31307.358508719015,-29.7083034804563,142.25588528438402,0.0,-1.9983601696924387e-41,3092.5762684085644,0.0,0.0,-1.6999999999999993,1.6067192996233253,-6996.0757021238405,3.968108702483128e-41,0.0,130.22018421163392,189.37288135593218,-139827.07146348356,-3.693600749290602e-30,-0.5643663887896923,0.0,0.0,-7.679406261279864e-31,0.0,0.0,0.0,-6.481023509955063e-27,1.3322429341308506e-42,0.0,0.0,-0.12239052698244712,0.0,0.0,2.449151410717783e-119,-4.572051110454497e-61,267055.0,0.0,0.0,2.8583217123438577e-29,0.0,0.0,2.540322151787821e-42,3.968108702483128e-41,0.0,0.0,-9.252744855354259e-150,0.0,1.6067192996233253,0.0,-6.056891604474321e-14,5.987946672151737e-46,-0.00578227812222953,280.0,600.5386452937682,5629.815181290876,0.0,5629.802368301956,-6.049393350782927e-14,-0.01922689975790623,-1.1399814513137445e-45,0.0,0.0,-0.036170212765959775,522.2972653919715,0.0,0.0,0.0,0.0,-0.015562284592137897,-1.1029612076005647e-29,5.348013638314238e-58,-6997.291016343921,-17826.535995263665,-2.2421791044787126e-07,-155071.57999019828,6.948483198162222,1258.537570576888
37,-16320.769992990843,98508.08064377587,0.0,0.061479390498434885,8327.460949266795,7.105427357601002e-15,126.7810429113801,0.0,-8.042841098944098e-57,3092.5762684085644,0.0,0.0,-0.8000000000000007,-0.10467170846986074,-6996.0757021238405,0.0,0.0,130.22018421163392,189.37288135593218,-17133.602607516368,-4.923463779286747e-31,-0.6264748865248304,0.0,0.0,2.8734724309737463e-30,0.0,0.0,0.0,4.0708837273154376e-27,-8.603740512780911e-43,0.0,0.0,-0.5834314412707907,0.0,0.0,-2.719104286972029e-135,-1.0659240497251813e-45,0.0,0.0,0.0,3.0058522513061367e-31,0.0,0.0,7.275178146680915e-28,0.0,0.0,0.0,8.214757750870307e-59,0.0,-0.10467170846986074,0.0,8.661882162536772e-14,-8.846706607270664e-29,-0.0048143633158767634,0.0,600.5386452937682,11736.849444676278,0.0,11736.844150799443,-4.778203229258469e-13,-9.612914604879983e-08,-1.73169497436542e-44,0.0,0.0,0.41382978723404484,484.7196019768399,0.0,0.0,0.0,0.0,3.0455261154293944e-08,-1.4669323953357652e-41,-4.4008861004081713e-72,-6997.291016343921,-16320.769992990843,6.692926977396643e-08,-2707.2147061616706,6.948483198162222,1267.891326907013
