,diferencia_cambio_activos_pasivos,inversiones_asociadas_negocios,prueba_acida,margen_utilidad_neta,activos_por_derechos,rotacion_ctas_x_cobrar,rotacion_proveedores,patrimonio_atributable_controladoras,gastos_produccion,ingresos_financieros,razon_corriente,margen_utilidad_operacional,tasa_desempleo,costo_deuda_financiera,dividendos,gastos_venta,pasivo_por_impuesto_diferido,provisiones_no_corriente,propiedades_inversion,utilidad_periodo,impuestos_por_pagar_corriente,tasa_interes,pasivo_beneficios_empleados_corriente,roi,cobertura_deuda,pasivos_por_derecho_corriente,ciclo_caja,pasivo_beneficios_empleados_no_corriente,kwn,nivel_endeudamiento_corto_plazo,proveedores_cuentas_pagar_corriente,margen_utilidad_antes_impuestos,inflacion,participaciones_no_controladoras,ciclo_operacion,cobertura_intereses,participacion_asociadas_negocios,gastos_financieros,activo_por_impuesto_diferido,otros_activos_intangibles,otros_activos_corrientes,utilidad_antes_impuestos,proveedores_cuentas_pagar_no_corriente,utilidad_periodo_operaciones_continuadas,gastos_administracion,plusvalia,rentabilidad_operativa,utilidad_operativa,provisiones_corriente,costo_pasivo_total,impuesto_renta_diferido,rotacion_activos,deudores_comerciales,nivel_apalancamiento,operaciones_discontinuadas,propiedades_planta_equipo,nivel_endeudamiento_largo_plazo,pib,obligaciones_financieras_no_corriente,pasivos_por_derecho_no_corriente,rentabilidad_patrimonio,reservas_utilidades_acumuladas,margen_utilidad_bruta,otros_ingresos_netos,rotacion_inventarios,otro_resultado_integral,costos_venta,nivel_endeudamiento,impuesto_renta_corriente,deudores_comerciales_no_corriente,inventarios,obligaciones_financieras_corrientes,efectivo_equivalentes,costo_patrimonio,diferencia_cambio_activos_pasivos_no_operativos,utilidad_bruta,utilidad_neta_periodo,otros_activos_no_corrientes,activos_no_corrientes_venta
38,104051.18373656725,93828.83485832065,934083.6499999999,0.06147492359697675,8327.460949266795,0.0,106.42358103735444,92731.0,-186268.24863329803,66666.39936655751,2015.0,0.0,-0.9000000000000004,-0.1214264606087967,-29043.622172331758,-24869.078176588126,155.32999999999993,367.7913848277494,1212.032881355932,-32678.009424366828,8853.733667427987,0.5104153282084298,140.9999999999999,-0.19,0.43755402108155433,-497.66999999999825,0.0,0.0,-115430.1974396222,40579.52095400431,-948744.33,0.0,0.22134242539740973,3261.0,0.01,98413.06963242879,4210.537161563803,0.0,-3290.3300000000017,-2355.3300000000017,9942.654671495282,145579.0,2879.0,-109311.2560189073,-24869.078176588126,0.0,0.21999999999999997,108289.95031451047,1035.0,-0.1214264606087967,-30676.0,-0.19264972625917132,-20601.11022663106,-249.13484670464217,0.0,-419267.8283679476,11736.849444676278,0.5776407364216113,11736.844150799443,-222865.49655637296,-14938.594840933401,41738.39369306415,0.21999999999999997,-8399.0,0.4138297872340422,189715.88127167473,-1447097.8755463667,-0.24,26860.0,-4588.0,85662.92035392739,40579.52139538548,-98338.80569015502,-29014.803623564745,104051.18373656725,1993335.9531873167,-12833.568042885076,6.948483198162222,1263.1592479394312
39,-23659.542259971815,-662999.0647683336,0.0,1.3873304649599196,-12272.539050733205,26.770074758097977,0.5844929948067374,0.0,1.1437631780768539e-41,3092.5762684085644,0.0,0.0,-0.5999999999999996,1.2518329829036277,-6996.0757021238405,-1.7376576972073593e-87,0.0,130.22018421163392,189.37288135593218,143248.93094992364,-5.841930828833251e-30,0.8712672224206155,0.0,0.0,-4.691293511798452e-31,0.0,0.0,0.0,-8.291138220073638e-27,-6.336497224547306e-43,0.0,0.0,-0.5568700698382753,0.0,0.0,-2.0466844943991232e-163,8.473911590975457e-62,-122075.0,0.0,0.0,-1.2083395494153794e-30,0.0,0.0,-2.1953536304440662e-42,-1.7376576972073593e-87,0.0,0.0,-6.598855470167522e-87,0.0,1.2518329829036277,0.0,2.881542829752321e-14,7.982729510167181e-45,-0.009710775266843738,0.0,600.5386452937682,-10976.590555323724,0.0,-10976.495849200553,0.0,-0.07465460108323443,-1.5686434945859895e-45,0.0,0.0,0.9038297872340451,-13173.549202079448,0.0,0.0,0.0,0.0,5.1319513899457635e-08,1.307018441287837e-28,6.516368888327073e-58,-6997.291016343921,-23659.542259971815,2.581075131539135e-07,-26621.009963732795,6.948483198162222,309.2232135897134
40,-21685.699132034875,-338332.1686924265,0.0,0.4571677322214025,3748.5566883105785,0.0,94.57265198544218,0.0,2.998596610300466e-70,3092.5762684085644,0.0,0.0,0.7000000000000011,-0.06398019253459553,-6996.0757021238405,7.642299372695838e-75,0.0,130.22018421163392,189.37288135593218,-6231.744337071723,3.823146580586678e-30,-0.5104153282084298,0.0,0.0,-5.892188008434082e-32,0.0,0.0,0.0,2.890827608383476e-26,-2.0132562234126846e-43,0.0,0.0,0.046130666658997566,0.0,0.0,-8.502593353615302e-103,1.9756004344334218e-46,0.0,0.0,0.0,-6.241315120601879e-31,0.0,0.0,2.090860930887812e-28,7.642299372695838e-75,0.0,0.0,2.0351804956692147e-58,0.0,-0.06398019253459553,0.0,2.3548056600211914e-14,4.502373520736583e-45,-0.008183273013737686,0.0,600.5386452937682,5549.856228469667,0.0,5549.8788316557475,0.0,-3.730934447816755e-07,3.254639766999707e-44,0.0,0.0,0.41382978723404307,-12228.282185100818,0.0,0.0,0.0,0.0,1.2329304791972043e-09,-3.357699803325664e-42,2.3015626166199107e-72,-6997.291016343921,-21685.699132034875,4.2215515988801806e-10,-14212.55997870153,6.948483198162222,1064.702733521539
41,16021.240828604652,-477609.00224938465,10440.69000000006,0.45715481778679257,3748.5566883105785,0.0,102.87945152205265,280698.0,-203717.49815383268,64369.95482291909,-377.0,0.0,-0.3000000000000007,-0.08122390713890582,66078.96184664886,-27860.721682489515,1068.0,-717.4960907902885,-113.28711864406768,12314.8082378931,3455.0490737252367,0.6287327775793845,141.0,-0.12,-0.5502500883806289,-676.0,0.0,0.0,80663.44039660343,104437.29806512436,-1331.3399999999965,0.0,0.16745871746301996,22271.0,0.0,63723.21791120741,-15317.736506462941,0.0,-3478.6699999999983,-1811.3399999999965,13945.01730723074,124502.0,2142.34,-79895.23182629791,-27860.721682489515,0.0,-0.22999999999999998,76222.12528445141,-2285.33,-0.08122390713890582,38432.0,-0.1715425969362262,22214.911025926016,-67.4812942968311,0.0,640158.5218123758,5549.856228469667,-0.3153245911212832,5549.8788316557475,250975.51996335672,-12349.070669539848,9117.216231048675,-0.22999999999999998,37503.0,0.4138297872340395,26213.580654151163,-1439012.456430729,0.04999999999999999,6667.000000000004,-4173.0,77355.04892263809,104437.30807230409,52401.20945827222,66115.5386527342,16021.240828604652,-523278.5259117244,-15081.494262757624,6.948483198162222,1063.8461895383616
42,-21211.23954956945,500630.5308476079,0.0,0.4103116321480125,-3096.773311689496,10.183144947562198,-96.2670120056057,0.0,1.2509087019817532e-41,3092.5762684085644,0.0,0.0,-0.40000000000000036,1.0648745780408442,-6996.0757021238405,0.0,0.0,130.22018421163392,189.37288135593218,70573.68866039498,1.3148504818703452e-30,0.817316161839353,0.0,0.0,1.3867924500972298e-30,0.0,0.0,0.0,5.79390617420266e-27,5.536695209553288e-43,0.0,0.0,0.16343144127079073,0.0,0.0,-2.775083573807343e-89,-3.0827692512614178e-61,-178009.0,0.0,0.0,-8.120540239651552e-31,0.0,0.0,-4.477151453692879e-43,0.0,0.0,0.0,2.0423894323996373e-150,0.0,1.0648745780408442,0.0,1.2140818463656085e-13,1.4143820492883913e-61,-0.00957156956286867,0.0,600.5386452937682,104073.9462284697,0.0,104073.87883165572,2.5288711648556354e-13,-0.06171363195325037,3.18151454964042e-45,0.0,0.0,1.7438297872340431,-13230.071532600406,0.0,0.0,0.0,0.0,8.312133693377058e-09,-1.2314080021848385e-28,-3.472338398134325e-58,-6997.291016343921,-21211.23954956945,-8.799923303263358e-08,-40921.32633896795,6.948483198162222,704.9339526720707
43,-19454.745396747017,80981.63446572307,0.0,0.4431352011017089,2226.9979162401287,2.842170943040401e-14,37.97812811883017,0.0,2.0107102747357095e-57,3092.5762684085644,0.0,0.0,0.09999999999999964,-0.03160963657369953,-6996.0757021238405,3.056919749078334e-74,0.0,130.22018421163392,189.37288135593218,17638.09476398432,-1.2832666839724425e-29,-0.7656229923126449,0.0,0.0,1.5831981761462464e-30,0.0,0.0,0.0,-1.296204701990998e-26,-4.555702109975565e-43,0.0,0.0,-0.06492462222273347,0.0,0.0,-3.6022644306128672e-56,-7.187141624814824e-46,0.0,0.0,0.0,-3.2218140558082724e-31,0.0,0.0,1.5282032690296198e-28,3.056919749078334e-74,0.0,0.0,2.9988072203107776e-58,0.0,-0.03160963657369953,0.0,-8.959947976527262e-14,-2.017323230075796e-61,-0.008082835968224225,0.0,600.5386452937682,32387.17705978942,0.0,32387.172294586082,1.5516127815387054e-13,-3.085018079703816e-07,8.11475038215675e-45,0.0,0.0,0.41382978723404484,-12282.373563523066,0.0,0.0,0.0,0.0,-7.156245124497233e-08,-8.641529439381553e-42,2.804374117902614e-72,-6997.291016343921,-19454.745396747017,1.664266922974884e-07,-18665.181973708794,6.948483198162222,886.5081766886639
44,4379.12029641078,261004.2059079192,-1048644.33,0.44309792258039016,2226.9979162401287,0.0,24.316695742086722,100066.0,-224703.21221004857,26100.59192003304,-1652.0,0.0,-1.0,-0.049123153515438944,-214835.8962033525,-24068.865743493516,-372.0,-291.9881744652848,1141.032881355932,23106.130266882712,1726.1492611276117,0.19309916636907687,-352.9999999999999,-0.18,4.157993780656974,2167.3300000000017,0.01,-1079.33,-203209.13398746884,-179222.62020049043,1378343.0,2.7600000000000002,-0.07745871746302,21040.0,0.0,-46319.312523414614,27420.682041359836,0.0,-18107.33,-1599.3399999999965,-11964.564242871798,-353052.0,1071.0,80995.29204192845,-24068.865743493516,0.0,0.0,-21302.522625103535,3357.33,-0.049123153515438944,91435.0,-0.8075818791734639,-10882.56761298091,169.03931005712,0.0,20462.86138025963,32387.17705978942,-0.2541915669352883,32387.172294586082,-57938.61604662525,-33440.452464678325,-123994.12832893629,0.0,-57971.0,0.4138297872340413,107066.06805822064,-1694069.895520737,0.21000000000000002,28887.0,1900.3300000000017,-73459.89406186585,-179222.62075335265,-168921.2627302679,-214733.92486850393,4379.12029641078,553170.9851790087,-20225.663258966626,6.948483198162222,794.6495119769609
45,-18207.98094771756,200916.11581221037,0.0,-1.4840205820028218,-7094.002083759871,53.72092616893639,-199.13218389371724,0.0,1.379769563557808e-41,3092.5762684085644,0.0,0.0,-0.1999999999999993,-0.6366850264209087,-6996.0757021238405,0.0,0.0,130.22018421163392,189.37288135593218,-110514.17755894497,-2.9105807595174147e-29,-0.927476174056432,0.0,0.0,7.220330440484486e-32,0.0,0.0,0.0,-1.4596137361306407e-26,-1.8649021494131266e-42,0.0,0.0,-0.12552764444086548,0.0,0.0,-9.005661076532168e-57,5.518546125274725e-61,-197780.0,0.0,0.0,1.0101850489417343e-30,0.0,0.0,-8.540406735517306e-43,0.0,0.0,0.0,-5.7080600849948885e-151,0.0,-0.6366850264209087,0.0,-3.20244031215388e-14,-3.3474433776335765e-45,-0.004758781476357216,0.0,600.5386452937682,-102398.1629402106,0.0,-102398.1577054139,0.0,-0.1671163630137972,-4.0325165613622624e-46,0.0,0.0,-0.5661702127659609,-19066.283181515784,0.0,0.0,0.0,0.0,-9.32979986059865e-08,1.8634226152519918e-27,1.1193478030439829e-57,-6997.291016343921,-18207.98094771756,1.5465039671252305e-08,82038.22574411679,6.948483198162222,352.1209444080639
46,-16706.8789274788,226692.93206347036,0.0,-0.132172065138177,155.1548766103806,0.0,-41.87640277851699,0.0,8.042841098943704e-57,3092.5762684085644,0.0,0.0,0.8000000000000007,-0.04895467631029993,-6996.0757021238405,0.0,0.0,130.22018421163392,189.37288135593218,-846.4153622399317,9.698729970873e-30,0.927476174056432,0.0,0.0,-1.0743415238102396e-30,0.0,0.0,0.0,-1.6582276440146358e-26,8.940706058461753e-43,0.0,0.0,0.4076094730175529,0.0,0.0,0.0,1.286589080554546e-45,0.0,0.0,0.0,2.9181941549144527e-32,0.0,0.0,-1.5492447702460348e-28,0.0,0.0,0.0,-5.9673166153071486e-58,0.0,-0.04895467631029993,0.0,4.0706829592662824e-14,3.629998234566433e-61,-0.0039755560822920194,0.0,600.5386452937682,-4327.472250227205,0.0,-4327.470388495276,0.0,-8.351721620532732e-07,-2.5546505344344037e-46,0.0,0.0,0.4138297872340466,-17702.024214014735,0.0,0.0,0.0,0.0,-2.3102343328800774e-08,1.4829543024710821e-41,-1.4943500128991715e-72,-6997.291016343921,-16706.8789274788,-2.576769632763967e-07,-5831.277407310699,6.948483198162222,715.5294259384223
47,-376886.41461709794,215635.09589339257,912116.6599999999,-0.13228107500920894,155.1548766103806,0.0,-52.64767417955386,-199140.0,1134508.4154591484,54270.26788656566,1329.0,-0.010000000000000002,-0.6000000000000014,-0.06415579168449881,60736.896524513984,74023.01248064652,-1070.67,-2291.2183217347397,117.04288135593407,-18338.821479667735,-2640.324626694741,-0.177476174056432,187.9999999999999,0.43,-5.768863402730449,7948.669999999998,-0.019999999999999997,0.0,103094.91382610297,180704.12638957833,-1371871.66,-2.77,0.18327349841956414,-9204.0,-0.019999999999999997,-148455.06921478536,-14652.461119910293,0.0,3978.6699999999983,1505.6699999999983,1240.2034002284727,62277.0,-12294.34,109812.87966561317,74023.01248064652,0.0,0.010000000000000009,-193148.777395539,-2714.33,-0.06415579168449881,-127559.0,1.954048275859043,-12808.35333429901,-108.33521411893892,0.0,-100163.9012115782,-4327.472250227205,0.5129150131998905,-4327.470388495276,18073.83110728926,52380.86366072746,67065.27098861962,0.010000000000000009,23677.0,0.41382978723404307,-528657.724956253,4459990.601804884,-0.22999999999999998,-55936.0,-452.0,12472.806076666431,180704.1230703584,121792.5881907045,60566.74085001045,-376886.41461709794,-1309123.4934317009,275.38258929466247,6.948483198162222,726.6718821771376
48,15680.59081402421,174404.1806342809,0.0,0.02043873543723248,33151.15487661038,-80.87808585749674,177.65142635467794,0.0,-6.966345366649492e-41,3092.5762684085644,0.0,0.0,-0.1999999999999993,1.6744725662192967,-7771.379029688243,0.0,0.0,135.98516336160515,189.37288135593218,-143998.04070802685,-1.0649782356354489e-30,-0.6690734091281064,0.0,0.0,2.8611517993344006e-31,0.0,0.0,0.0,7.405117545309908e-27,2.2687772316359438e-42,0.0,0.0,-0.10567121269870494,0.0,0.0,0.0,-2.948879331923777e-61,598010.0,0.0,0.0,1.2421007478100207e-29,0.0,0.0,1.4045157748496657e-43,0.0,0.0,0.0,1.4195828902284582e-121,0.0,1.6744725662192967,0.0,-4.4394149586519546e-14,7.020967751844885e-46,-0.006234277656538056,0.0,654.1934329963176,-1584.7922502272122,0.0,-1584.8003884952632,2.642212867531351e-14,0.2592964732784208,-5.243590110671253e-47,0.0,0.0,0.20382978723404221,21372.545454402396,0.0,0.0,0.0,0.0,-0.011986284482613364,7.146171239485105e-28,-8.070521366868627e-58,-7772.722884276903,15680.59081402421,-1.5850269050989789e-07,-114584.0991453912,6.948483198162222,537.29081247501
49,14391.292337249371,192091.57467214344,0.0,-0.08659641023318583,7489.403662751778,0.0,-19.75159870465893,0.0,2.0544895519823255e-70,3092.5762684085644,0.0,0.0,0.8000000000000007,-0.0025616051737047396,-7771.379029688243,0.0,0.0,135.98516336160515,189.37288135593218,-30918.189054217684,-1.1495459968368533e-45,-0.7706389206591391,0.0,0.0,-6.58376005334872e-32,0.0,0.0,0.0,1.1587812348405476e-26,-8.541328946101649e-43,0.0,0.0,-0.3843216000046014,0.0,0.0,0.0,-6.874991822483396e-46,0.0,0.0,0.0,-6.413692678906564e-45,0.0,0.0,-2.100455782535345e-28,0.0,0.0,0.0,1.87134624431113e-58,0.0,-0.0025616051737047396,0.0,6.026045738652002e-14,-5.01845448714475e-61,-0.0052591475686784555,0.0,654.1934329963176,-3580.384070091328,0.0,-3580.385011714243,3.478571753821762e-13,1.29583798509311e-06,1.1722023787847341e-44,0.0,0.0,0.4138297872340422,19844.34185052659,0.0,0.0,0.0,0.0,4.8382599490339444e-08,-1.4952128010126698e-41,4.817207345966537e-72,-7772.722884276903,14391.292337249371,5.7624249238694834e-08,-16097.45770891622,6.948483198162222,633.0989718034048
50,-420857.2380123142,184503.96945201745,-1080022.66,-0.08659751706840682,7489.403662751778,0.0,-32.93872323465149,-318804.0,-785813.4118495167,28500.651917385934,-1421.0,0.0,3.3999999999999986,-0.019358450049090425,-22080.006895294806,-69350.08433180358,168.0,420.43035186870105,117.37288135593218,-44850.58561497067,-4533.25703807217,-0.3993716982385237,188.0,3.8600000000000003,0.13823775063135502,-21243.67,0.009999999999999998,-0.3400000000001455,150157.74483885977,106806.52275320288,1064657.33,0.0,-0.3595549206330947,127938.0,0.009999999999999998,-10244.273283098475,-23678.342316583832,0.0,8839.0,479572.67,28951.530430762705,44708.0,2444.0,84504.1142843795,-69350.08433180358,-420486.67,0.0,4663.158907483361,4144.66,-0.019358450049090425,-23198.0,0.8326673471426527,1819.7033775411937,-92.08059752631236,0.0,599841.0941735038,-3580.384070091328,-0.31362663870803087,-3580.385011714243,-77060.81111964575,-9100.372573373064,-22630.84970193237,0.0,-21346.0,0.41382978723404307,-336131.3446280263,-1092653.3656146307,0.29999999999999993,-23149.0,3630.0,-33864.696203798114,106806.53329004008,119618.2111626981,-22051.18215586611,-420857.2380123142,-477072.22041534097,-22939.16689581718,6.948483198162222,584.629484286343
51,47772.86530999059,-899133.3397295516,0.0,0.24075578762514097,118988.07366275182,19.418317137829888,-121.93637556705306,0.0,4.82521552603329e-41,3092.5762684085644,0.0,0.0,-2.299999999999999,0.8369770843220097,-7771.379029688243,-1.929187584356739e-103,0.0,135.98516336160515,189.37288135593218,64904.580517941926,-3.2378292829754156e-47,-0.09542063765726135,0.0,0.0,-6.280192208733971e-31,0.0,0.0,0.0,1.0785553909536706e-26,-1.6528561101346388e-43,0.0,0.0,-0.20312993016172481,0.0,0.0,0.0,-4.7653819860139454e-61,-437470.0,0.0,0.0,-5.411631553854695e-44,0.0,0.0,4.337366920679458e-43,-1.929187584356739e-103,0.0,0.0,3.516972134537511e-121,0.0,0.8369770843220097,0.0,1.1985210835428031e-14,8.793654729130676e-62,-0.007179985605333216,0.0,654.1934329963176,-70064.37407009132,0.0,-70064.38501171424,0.0,-0.04547848654785253,1.0499141216836923e-45,0.0,0.0,-0.7261702127659593,42452.34090369253,0.0,0.0,0.0,0.0,4.5176214639181943e-08,9.286872763031253e-28,-7.926437424447793e-58,-7772.722884276903,47772.86530999059,1.7575669878431754e-07,17292.868168526504,6.948483198162222,609.1502687021473
52,43851.122285263344,-434270.50655759417,0.0,0.011098892561379822,32272.98303915735,0.0,-15.203665783672932,0.0,9.863262172951836e-70,3092.5762684085644,0.0,0.0,-1.4000000000000004,0.0191765099228266,-7771.379029688243,8.484656724645309e-91,0.0,135.98516336160515,189.37288135593218,-27158.56573271574,4.810077902465938e-46,0.12760383205210746,0.0,0.0,-1.133387221483983e-31,0.0,0.0,0.0,-2.919227472261334e-26,-5.83298044933843e-43,0.0,0.0,-0.011787504764315088,0.0,0.0,0.0,-1.1109970431880117e-45,5.820766091346741e-11,0.0,0.0,3.7337148086729204e-44,0.0,0.0,-1.6163600848747528e-28,8.484656724645309e-91,0.0,0.0,1.317185828141963e-58,0.0,0.0191765099228266,0.0,2.1466809707712762e-14,-1.1046884398667887e-61,-0.006087412195496731,0.0,654.1934329963176,-21690.19020761823,0.0,-21690.191947988234,0.0,-2.2727030448023643e-07,-2.5100208854115728e-45,0.0,0.0,0.41382978723404307,39418.23628585361,0.0,0.0,0.0,0.0,1.859778931308403e-08,-8.837567903465829e-42,-3.4732166989147903e-72,-7772.722884276903,43851.122285263344,-4.176246071324068e-09,-16892.485439596872,6.948483198162222,596.74516810861
53,49219.24122622431,-633689.1236850068,999071.99,0.011095687058886574,32272.98303915735,0.0,10.826638426488444,-205684.0,445766.92445958144,-41273.930481703545,964.0,-0.010000000000000002,0.6999999999999993,0.0022449124240908613,39749.67715927504,79658.15818062883,18964.670000000002,-355.52177176829167,117.37288135593218,-15020.416148500371,4703.052943986098,-0.032183194394846126,188.33000000000015,-3.7600000000000002,-0.5622311477425678,20829.0,0.04,-3420.0,3388.5855456471727,-2677.354819067288,-1057376.6700000002,-0.01,0.09253409524028643,13287.0,0.04,-74964.97497332995,3890.41131627385,0.0,8167.6600000000035,-481496.67,86546.71202297814,0.0,-403.3299999999999,-5161.32364188392,79658.15818062883,420486.67,-0.03,-196438.19814878725,-4114.0,0.0022449124240908613,0.0,-1.5215467900626316,-17086.35040167744,171.31474319656132,0.0,-472969.24754214386,-21690.19020761823,0.009321094746165867,-21690.191947988234,21537.636529375683,-15080.989800392472,-45647.37841954101,-0.03,0.0,0.41382978723404484,-272568.7054116062,2892406.625928541,-0.26999999999999996,-24603.0,-2609.670000000002,-17520.693540618995,-2677.3702725306503,-58423.939446592805,39774.39542950726,49219.24122622431,392811.2338561073,-14487.6247476399,6.948483198162222,603.0209265886933
54,36214.977006694404,273861.97786886897,0.0,-0.0004699082137067604,-112293.01696084265,50.123811299214,-395.51428353278845,0.0,-2.7371911098233873e-41,3092.5762684085644,0.0,0.0,-0.1999999999999993,0.6352949238508719,-7771.379029688243,0.0,0.0,135.98516336160515,189.37288135593218,-60912.30064703568,-6.31428223903128e-46,-0.09542063765726135,0.0,0.0,-2.4989051668040835e-31,0.0,0.0,0.0,2.4339585093595887e-28,-5.809275684490154e-43,0.0,0.0,0.12477386666820046,0.0,0.0,-3.080961678899977e-105,7.829642699173101e-62,0.0,0.0,0.0,5.73448874349624e-44,0.0,0.0,5.990447544638108e-43,0.0,0.0,0.0,5.182204454654469e-121,0.0,0.6352949238508719,0.0,8.534693938717644e-14,-1.2493286837020217e-62,-0.0025925285801963144,0.0,654.1934329963176,-39962.87020761822,0.0,-39962.86194798823,-2.2099421527241715e-13,-0.07536621015456443,-5.897906306480611e-46,0.0,0.0,-1.2061702127659562,56077.980761935905,0.0,0.0,0.0,0.0,4.7170655077117655e-09,-2.1849975144135797e-27,3.8714314117544385e-58,-7772.722884276903,36214.977006694404,-4.939714455256108e-08,-49592.875989455526,6.948483198162222,599.8460112219565
55,-764418.1216618881,-115462.72767795366,0.0,0.007634175228905337,139.2998649145011,0.0,-112.38222484568848,0.0,-1165241.0,-210219.42373159144,0.0,0.0,-1.1999999999999993,0.034623940117144536,-7733.379029688243,-100274.0,0.0,135.98516336160515,189.37288135593218,-21656.4977860277,-4.978660306465475e-46,-0.12239616794789253,0.0,0.0,-6.987970233121114e-34,0.0,0.0,0.0,1.4810235090620295e-26,7.199820424602058e-44,0.0,0.0,-0.12776022857208585,0.0,0.0,-3.999316911654635e-72,-64314.0,0.0,0.0,0.0,-6.475723607060122e-44,189593.0,0.0,181563.0,-100274.0,0.0,0.0,470075.0,0.0,0.034623940117144536,-42888.0,-6.468464365690333e-14,-2.1146974413835547e-61,-0.0021528688169417404,0.0,654.1934329963176,-26667.54930434312,0.0,-26667.54779165356,-1.481447619390315e-13,-3.7659237650958847e-07,9.051573620511321e-46,0.0,16258.0,0.41382978723404307,52071.20003462599,-7893117.0,0.0,50918.0,0.0,-6.474809419877944e-08,2.215355265015125e-43,-3.4112089633407394e-72,-7772.722884276903,-764418.1216618881,2653696.0000001253,-19508.736336854752,6.948483198162222,601.4522055358282
56,72971.91192695615,51551.2576387974,-906252.34,0.007624891506582748,139.2998649145011,0.0,-133.9203003532116,-401776.0,508471.7810586699,-34826.62214534802,-908.0,0.010000000000000002,0.29999999999999893,0.017880033193112044,-142930.6361392155,88225.61440882596,-18999.33,-29.61966744239558,-5624.95711864407,-25621.94111690187,1359.8194050787897,2.939268900233403e-22,-464.33000000000004,0.14,-6.733973886990765,1884.6699999999983,-0.05,4605.67,-27232.53143875039,-199167.40720227215,1306251.6700000002,0.01,-0.2147738666682005,-19254.0,-0.05,63840.97473236016,-8488.673370928875,370005.0,2514.6699999999983,250.6699999999986,18160.297556969577,0.0,-755.0,-122043.76414036388,88225.61440882596,0.0,0.03,-250530.69634094232,1529.0,0.017880033193112044,0.0,-0.7317257132961121,-2977.181084905247,-74.90984637161895,0.0,3544.8131032732945,-26667.54930434312,0.4320041178937749,-26667.54779165356,24906.12536601629,19219.258401026065,129996.74835415522,0.03,0.0,0.4138297872340395,-373813.0306351872,3518014.790781943,0.22000000000000003,-103561.0,7048.34,-33207.12174507379,-199167.40871553103,-60913.67659523111,-142787.67409892334,72971.91192695615,-1150987.9925794627,159977.4141863457,6.948483198162222,600.6396294901979
57,89940.86848554542,-199458.1739302813,0.0,-0.4681801951865757,-10153.370135085483,5.8293338229488825,-625.636686122074,0.0,-3.122224558040423e-41,3092.5762684085644,0.0,0.0,-0.29999999999999893,1.2553357270170296,-7771.379029688243,0.0,0.0,135.98516336160515,189.37288135593218,75089.46698485228,3.3559153789322195e-45,-2.820868827829861e-21,0.0,0.0,6.5477253987575785e-31,0.0,0.0,0.0,-1.956062514398006e-27,-1.448476532422929e-42,0.0,0.0,0.20208901587338102,0.0,0.0,-9.998292279136587e-73,-3.017637927531345e-45,0.0,0.0,0.0,-1.4402979282400765e-44,0.0,0.0,-3.472862695211559e-28,0.0,0.0,0.0,-1.0312051583953962e-120,0.0,1.2553357270170296,0.0,-1.580346885187257e-14,1.1730740251437464e-61,-0.003752891912229462,0.0,654.1934329963176,-45709.54930434312,0.0,-45709.54779165356,0.0,0.09604692303141694,2.424118366579323e-46,0.0,0.0,1.2938297872340456,75056.42863615631,0.0,0.0,0.0,0.0,-7.148286139581562e-08,2.054121902727397e-27,4.036412525584694e-58,-7772.722884276903,89940.86848554542,5.027837460241951e-09,-115230.39614867885,6.948483198162222,174.38071289662628
58,82568.77077077981,-91779.19820341887,0.0,-0.1344090160270824,-2148.5229758435744,-2.842170943040401e-14,-281.7839390725975,0.0,2.8676608330997044e-69,3092.5762684085644,0.0,0.0,0.0,0.06496283161487981,-7771.379029688243,0.0,0.0,135.98516336160515,189.37288135593218,-7505.052166884416,1.0750840031303553e-46,-0.25,0.0,0.0,-1.775141657998843e-31,0.0,0.0,0.0,2.1571107819072697e-26,1.013661084997539e-42,0.0,0.0,-0.19552764444086546,0.0,0.0,0.0,-3.982918605364357e-46,0.0,0.0,0.0,9.025201896265226e-46,0.0,0.0,2.334403130958782e-28,0.0,0.0,0.0,-3.337781928264451e-58,0.0,0.06496283161487981,0.0,1.9767889740258464e-14,-4.4619337138576683e-61,-0.0031643120066613835,0.0,654.1934329963176,-31854.466161631426,0.0,-31854.464097539647,0.0,4.799967213314118e-07,3.385548744984585e-45,0.0,0.0,0.41382978723404307,69694.62979809675,0.0,0.0,0.0,0.0,-1.066075590731615e-08,1.6479848605337847e-41,1.6661030454871303e-72,-7772.722884276903,82568.77077077981,-1.910931749279294e-07,-1751.4150944720604,6.948483198162222,511.77293695306264
